0;ivm1667;
2;ivm1668;
0;ivm1669;
0;ivm1670;
0;ivm1671;
0;ivm1672;
0;ivm1673;
0;ivm1674;
1;ivm1675;
0;ivm1676;
2;ivm1677;
0;ivm1678;
2;ivm1679;
0;ivm1680;
0;ivm1681;
2;ivm1682;
1;ivm1683;
0;ivm1684;
0;ivm1685;
2;ivm1686;
0;ivm1687;
0;ivm1688;
0;ivm1689;
0;ivm1690;
0;ivm1691;
0;ivm1692;
0;ivm1693;
0;ivm1694;
0;ivm1695;
0;ivm1696;
0;ivm1697;
0;ivm1698;
0;ivm1699;
0;ivm1700;
0;ivm1701;
0;ivm1702;
0;ivm1703;
0;ivm1704;
0;ivm1705;
0;ivm1706;
2;ivm1707;
0;ivm1708;
0;ivm1709;
2;ivm1710;
0;ivm1711;
0;ivm1712;
0;ivm1713;
0;ivm1714;
5;ivm1715;
0;ivm1716;
0;ivm1717;
4;ivm1718;
0;ivm1719;
0;ivm1720;
0;ivm1721;
0;ivm1722;
0;ivm1723;
0;ivm1724;
0;ivm1725;
0;ivm1726;
0;ivm1727;
0;ivm1728;
0;ivm1729;
6;ivm1730;
0;ivm1731;
2;ivm1732;
0;ivm1733;
0;ivm1734;
0;ivm1735;
0;ivm1736;
0;ivm1737;
0;ivm1738;
0;ivm1739;
5;ivm1740;
0;ivm1741;
5;ivm1742;
0;ivm1743;
2;ivm1744;
0;ivm1745;
0;ivm1746;
0;ivm1747;
0;ivm1748;
0;ivm1749;
0;ivm1750;
0;ivm1751;
0;ivm1752;
0;ivm1753;
0;ivm1754;
0;ivm1755;
0;ivm1756;
0;ivm1757;
0;ivm1758;
0;ivm1759;
0;ivm1760;
0;ivm1761;
0;ivm1762;
0;ivm1763;
0;ivm1764;
0;ivm1765;
0;ivm1766;
0;ivm1767;
0;ivm1768;
0;ivm1769;
0;ivm1770;
0;ivm1771;
0;ivm1772;
1;ivm1773;
0;ivm1774;
0;ivm1775;
0;ivm1776;
0;ivm1777;
1;ivm1778;
0;ivm1779;
